120.499683,30.042305
120.487242,32.180365
108.94686,34.362975
121.299895,31.105064
112.873295,22.920901
114.164329,22.644532
113.373916,23.086728
120.282954,30.196059
113.250159,23.075847
121.145445,31.193621
116.675933,39.986343
120.896422,31.472813
120.75997,31.734934
118.782607,32.00381
118.314741,32.26999
105.268729,23.732875
111.723311,34.771838
120.169746,33.357616
119.537126,26.200017
119.953287,37.165859
113.830123,23.00734
100.70191,25.408898
112.911223,23.164952
113.90795,22.473978
121.946335,39.403784
120.44004,31.561242
120.172545,36.009391
117.3571,31.859773
126.609854,45.722514
113.448233,22.652566
120.531699,32.402873
102.911877,25.091979
118.914313,32.013572
114.842647,28.133165
126.597762,45.739299
114.876072,33.773379
106.540999,29.520217
119.437188,32.440656
114.033057,22.733424
119.342481,26.050688
104.041129,30.598338
114.499404,34.646022
120.952625,32.001205
118.087516,24.474988
113.847968,22.595779
104.638952,30.1253
119.632277,32.022715
116.492237,39.991802
114.30078,22.715682
112.898903,32.04371
114.104018,22.626803
107.106742,25.849819
119.969664,30.26186
113.359857,22.519652
119.530013,39.935889
117.377447,38.403876
126.660514,45.781893
117.085608,36.652113
114.397917,23.545706
113.83515,23.093211
120.273933,30.236666
113.113074,22.753023
121.622443,31.152955
118.16531,30.720869
121.435805,31.216004
113.799453,22.724031
120.683491,31.169335
123.264175,41.768478
119.881789,31.884114
120.626128,30.822477
115.826361,33.812392
106.561797,26.579832
112.44152,34.662344
117.285766,34.806079
120.296738,31.525176
111.035766,21.535775
118.581412,37.642646
113.360297,22.962038
104.061447,30.67089
121.208556,31.421659
121.460029,28.655284
104.039519,30.719365
121.444419,28.345353
116.625662,39.619879
121.300635,31.140721
108.20204,28.004321
116.084446,28.336149
113.606513,34.807402
113.012481,23.02401
120.213822,30.112851
109.801429,39.601562
113.334007,23.107744
103.984839,30.68303
112.641848,22.362319
104.021757,30.559601
117.023543,36.679076
119.89984,32.866023
118.868849,31.918515
125.227551,43.904597
121.473372,31.235574
121.659163,31.155906
113.294417,23.159512
106.749029,26.5651
120.163756,30.39902
116.151391,39.161228
109.132634,34.586277
117.219603,39.211753
118.74152,37.460401
113.859931,22.971467
113.310853,23.349535
120.704291,31.825364
115.714215,37.811101
118.143882,24.700477
113.614631,23.163728
119.364493,32.328944
119.959327,36.602313
121.294195,31.888728
121.622863,31.294265
113.365022,22.57829
87.658551,44.008315
116.331976,39.737524
112.541595,26.763181
118.595855,24.870478
115.471106,30.787118
119.306067,26.102443
125.265486,43.869571
117.193445,36.928664
116.644049,39.807311
114.434623,22.801886
112.702588,22.00886
118.029471,24.49537
120.430282,29.365092
111.171333,37.520834
114.04317,22.562925
116.657001,39.89937
121.22947,31.016796
113.781089,34.819949
116.834305,39.825053
117.085143,39.039893
106.28279,29.960069
113.853171,22.620307
116.456392,40.016161
121.154059,30.039063
120.255668,30.435952
121.589583,31.146804
113.518903,22.22175
119.227904,26.089665
106.543339,29.612362
102.266699,24.066665
120.554869,36.38975
101.768568,26.326369
117.398154,31.985269
121.382071,31.248687
107.125098,26.37983
113.376242,22.935718
117.276129,31.786704
117.404318,39.290364
114.428058,38.024298
120.034828,28.908292
113.343879,23.1696
117.442801,39.059195
113.112609,32.98205
115.112965,35.75067
121.2653,31.252592
116.486205,39.812739
103.974159,30.604171
